window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
11808,Appliances(t+5),3.943,0.604,0.308,0.72,0.995,0.005,0.009,3382,13.627914905548096,1.9590263366699219
11808,Appliances(t+10),6.518,0.611,0.28,0.91,0.987,-0.008,0.015,3409,13.627914905548096,1.9590263366699219
11808,Appliances(t+15),18.004,1.77,0.7,2.287,0.903,-0.022,0.041,3363,13.627914905548096,1.9590263366699219
11808,Appliances(t+20),6.503,0.902,0.427,1.085,0.988,-0.007,0.015,3374,13.627914905548096,1.9590263366699219
11808,Appliances(t+25),4.34,1.123,0.574,1.152,0.995,0.003,0.01,3422,13.627914905548096,1.9590263366699219
11808,Appliances(t+30),1.441,0.336,0.173,0.326,0.999,0.003,0.003,3350,13.627914905548096,1.9590263366699219
12464,Appliances(t+5),6.881,1.049,0.42,0.867,0.978,-0.008,0.02,3909,13.632265329360962,1.9590263366699219
12464,Appliances(t+10),2.588,0.736,0.346,0.563,0.997,-0.006,0.007,3881,13.632265329360962,1.9590263366699219
12464,Appliances(t+15),1.531,0.549,0.276,0.411,0.999,0.0,0.004,3887,13.632265329360962,1.9590263366699219
12464,Appliances(t+20),1.289,0.397,0.202,0.329,0.999,0.002,0.004,3910,13.632265329360962,1.9590263366699219
12464,Appliances(t+25),1.545,0.544,0.275,0.403,0.999,0.002,0.004,3902,13.632265329360962,1.9590263366699219
12464,Appliances(t+30),1.509,0.511,0.25,0.382,0.999,-0.001,0.004,3833,13.632265329360962,1.9590263366699219
13120,Appliances(t+5),12.618,1.309,0.448,1.488,0.988,-0.012,0.021,3813,13.829349994659424,1.9590263366699219
13120,Appliances(t+10),9.647,1.007,0.403,1.216,0.992,-0.011,0.016,3857,13.829349994659424,1.9590263366699219
13120,Appliances(t+15),2.417,0.349,0.16,0.337,1.0,-0.003,0.004,3883,13.829349994659424,1.9590263366699219
13120,Appliances(t+20),7.207,0.566,0.233,0.748,0.994,-0.007,0.015,3978,13.829349994659424,1.9590263366699219
13120,Appliances(t+25),1.141,0.149,0.072,0.139,1.0,-0.001,0.002,4038,13.829349994659424,1.9590263366699219
13120,Appliances(t+30),0.694,0.101,0.051,0.112,1.0,0.001,0.001,4077,13.829349994659424,1.9590263366699219
13776,Appliances(t+5),0.854,0.327,0.159,0.17,1.0,-0.001,0.002,3655,13.854283809661865,1.9590263366699219
13776,Appliances(t+10),2.224,0.614,0.348,0.353,0.999,0.004,0.004,3623,13.854283809661865,1.9590263366699219
13776,Appliances(t+15),0.697,0.247,0.12,0.124,1.0,-0.001,0.001,3632,13.854283809661865,1.9590263366699219
13776,Appliances(t+20),0.889,0.35,0.169,0.182,1.0,-0.001,0.002,3686,13.854283809661865,1.9590263366699219
13776,Appliances(t+25),0.934,0.379,0.184,0.198,1.0,-0.001,0.002,3609,13.854283809661865,1.9590263366699219
13776,Appliances(t+30),1.861,0.563,0.306,0.313,0.999,0.003,0.004,3635,13.854283809661865,1.9590263366699219
14432,Appliances(t+5),0.49,0.229,0.111,0.1,1.0,-0.001,0.001,3653,13.817588329315186,1.9590263366699219
14432,Appliances(t+10),0.375,0.145,0.071,0.072,1.0,-0.001,0.001,3602,13.817588329315186,1.9590263366699219
14432,Appliances(t+15),0.153,0.071,0.035,0.033,1.0,-0.0,0.0,3592,13.817588329315186,1.9590263366699219
14432,Appliances(t+20),1.227,0.237,0.111,0.142,0.999,-0.002,0.003,3600,13.817588329315186,1.9590263366699219
14432,Appliances(t+25),1.025,0.361,0.172,0.187,0.997,-0.003,0.011,3657,13.817588329315186,1.9590263366699219
14432,Appliances(t+30),0.249,0.118,0.058,0.052,1.0,-0.001,0.003,3658,13.817588329315186,1.9590263366699219
15088,Appliances(t+5),0.276,0.117,0.06,4.307,0.759,0.041,0.0,3662,13.636362791061401,1.9590263366699219
15088,Appliances(t+10),0.28,0.111,0.057,4.427,0.758,0.042,0.0,3699,13.636362791061401,1.9590263366699219
15088,Appliances(t+15),0.097,0.051,0.025,4.546,0.757,0.042,0.0,3690,13.636362791061401,1.9590263366699219
15088,Appliances(t+20),0.065,0.023,0.012,4.68,0.756,0.043,0.0,3710,13.636362791061401,1.9590263366699219
15088,Appliances(t+25),0.126,0.013,0.007,4.837,0.755,0.043,0.0,3719,13.636362791061401,1.9590263366699219
15088,Appliances(t+30),0.277,0.031,0.016,5.015,0.753,0.044,0.0,3687,13.636362791061401,1.9590263366699219
15744,Appliances(t+5),1.468,1.054,0.509,0.517,0.999,-0.004,0.003,3202,13.747162103652954,1.9590263366699219
15744,Appliances(t+10),1.288,0.932,0.452,0.458,1.0,-0.003,0.003,3247,13.747162103652954,1.9590263366699219
15744,Appliances(t+15),2.079,1.183,0.566,0.614,0.999,-0.003,0.005,3220,13.747162103652954,1.9590263366699219
15744,Appliances(t+20),1.953,1.06,0.496,0.542,0.999,-0.006,0.004,3182,13.747162103652954,1.9590263366699219
15744,Appliances(t+25),1.369,0.762,0.356,0.329,1.0,-0.004,0.003,3226,13.747162103652954,1.9590263366699219
