window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
125955,use [kW](t+15),0.089,44.144,7.518,0.052,0.974,-0.033,0.017,3019,42.95457482337952,2.003265380859375
125955,use [kW](t+20),0.08,40.611,7.012,0.047,0.979,-0.02,0.016,3000,42.95457482337952,2.003265380859375
125955,use [kW](t+25),0.085,42.417,7.531,0.051,0.976,-0.022,0.017,3038,42.95457482337952,2.003265380859375
125955,use [kW](t+30),0.14,43.221,8.544,0.072,0.935,-0.042,0.027,3068,42.95457482337952,2.003265380859375
134352,use [kW](t+5),0.299,155.056,9.357,0.142,0.981,-0.031,0.025,3079,43.53325057029724,2.003265380859375
134352,use [kW](t+10),0.259,163.865,8.88,0.133,0.986,-0.036,0.022,3094,43.53325057029724,2.003265380859375
134352,use [kW](t+15),0.275,155.093,8.274,0.122,0.984,-0.022,0.023,3114,43.53325057029724,2.003265380859375
134352,use [kW](t+20),0.421,162.073,9.217,0.163,0.963,-0.041,0.035,3112,43.53325057029724,2.003265380859375
134352,use [kW](t+25),0.307,156.719,8.369,0.129,0.981,-0.03,0.026,3122,43.53325057029724,2.003265380859375
134352,use [kW](t+30),0.319,159.888,8.379,0.136,0.979,-0.026,0.027,3110,43.53325057029724,2.003265380859375
142749,use [kW](t+5),0.355,140.68,12.538,0.168,0.983,-0.018,0.03,4013,44.05591082572937,2.003265380859375
142749,use [kW](t+10),0.368,95.63,11.68,0.162,0.981,-0.029,0.031,4041,44.05591082572937,2.003265380859375
142749,use [kW](t+15),0.353,105.481,12.073,0.162,0.983,-0.015,0.03,4070,44.05591082572937,2.003265380859375
142749,use [kW](t+20),0.282,109.144,11.563,0.145,0.989,-0.01,0.024,4075,44.05591082572937,2.003265380859375
142749,use [kW](t+25),0.313,86.186,10.695,0.15,0.986,-0.017,0.027,4066,44.05591082572937,2.003265380859375
142749,use [kW](t+30),0.275,91.899,11.247,0.143,0.99,-0.003,0.023,4053,44.05591082572937,2.003265380859375
151146,use [kW](t+5),0.208,15.669,6.354,0.105,0.989,-0.011,0.024,3384,43.374531269073486,2.003265380859375
151146,use [kW](t+10),0.234,15.804,6.297,0.109,0.985,-0.006,0.027,3394,43.374531269073486,2.003265380859375
151146,use [kW](t+15),0.307,14.022,5.956,0.116,0.974,0.016,0.036,3387,43.374531269073486,2.003265380859375
151146,use [kW](t+20),0.357,17.308,7.079,0.137,0.965,0.006,0.041,3440,43.374531269073486,2.003265380859375
151146,use [kW](t+25),0.355,16.975,6.931,0.13,0.965,0.012,0.041,3440,43.374531269073486,2.003265380859375
151146,use [kW](t+30),0.329,16.041,6.384,0.121,0.97,0.009,0.038,3447,43.374531269073486,2.003265380859375
159543,use [kW](t+5),0.733,438.071,21.336,0.406,0.9,-0.134,0.065,6509,43.66671967506409,2.003265380859375
159543,use [kW](t+10),0.603,267.017,24.151,0.407,0.933,-0.147,0.054,6558,43.66671967506409,2.003265380859375
159543,use [kW](t+15),0.729,225.716,24.89,0.454,0.902,-0.179,0.065,6594,43.66671967506409,2.003265380859375
159543,use [kW](t+20),0.713,659.419,24.66,0.463,0.906,-0.175,0.064,6650,43.66671967506409,2.003265380859375
159543,use [kW](t+25),0.722,192.21,25.675,0.471,0.904,-0.162,0.064,6533,43.66671967506409,2.003265380859375
159543,use [kW](t+30),1.0,548.009,27.602,0.536,0.816,-0.215,0.089,6719,43.66671967506409,2.003265380859375
167940,use [kW](t+5),0.252,33.576,11.886,0.137,0.857,-0.092,0.052,3290,43.247835874557495,2.003265380859375
167940,use [kW](t+10),0.204,31.535,11.279,0.123,0.906,-0.087,0.042,3314,43.247835874557495,2.003265380859375
167940,use [kW](t+15),0.156,27.836,10.212,0.104,0.945,-0.052,0.032,3391,43.247835874557495,2.003265380859375
167940,use [kW](t+20),0.193,31.024,10.382,0.114,0.916,-0.07,0.04,3330,43.247835874557495,2.003265380859375
167940,use [kW](t+25),0.19,28.707,10.22,0.112,0.919,-0.071,0.039,3401,43.247835874557495,2.003265380859375
167940,use [kW](t+30),0.202,28.276,10.529,0.117,0.909,-0.08,0.041,3422,43.247835874557495,2.003265380859375
176337,use [kW](t+5),0.2,24.667,9.454,0.121,0.968,-0.014,0.026,2740,43.376731872558594,2.003265380859375
176337,use [kW](t+10),0.212,24.14,9.195,0.12,0.964,-0.022,0.027,2734,43.376731872558594,2.003265380859375
176337,use [kW](t+15),0.232,27.478,10.09,0.137,0.957,-0.032,0.03,2750,43.376731872558594,2.003265380859375
176337,use [kW](t+20),0.183,24.407,9.396,0.12,0.973,-0.022,0.023,2773,43.376731872558594,2.003265380859375
176337,use [kW](t+25),0.212,24.691,9.526,0.124,0.964,-0.013,0.027,2765,43.376731872558594,2.003265380859375
176337,use [kW](t+30),0.247,28.345,10.392,0.142,0.951,-0.027,0.032,2756,43.376731872558594,2.003265380859375
184734,use [kW](t+5),0.067,5.981,2.734,0.039,0.85,0.022,0.007,2579,43.791977405548096,2.003265380859375
184734,use [kW](t+10),0.074,6.343,2.911,0.042,0.848,0.026,0.008,2606,43.791977405548096,2.003265380859375
184734,use [kW](t+15),0.084,6.709,3.227,0.045,0.845,0.025,0.009,2626,43.791977405548096,2.003265380859375
184734,use [kW](t+20),0.072,6.819,3.133,0.042,0.849,0.019,0.008,2646,43.791977405548096,2.003265380859375
184734,use [kW](t+25),0.073,6.113,2.935,0.041,0.848,0.027,0.008,2651,43.791977405548096,2.003265380859375
184734,use [kW](t+30),0.067,6.017,2.957,0.04,0.85,0.024,0.007,2644,43.791977405548096,2.003265380859375
193131,use [kW](t+5),0.062,7.704,3.479,0.036,0.976,-0.026,0.015,3663,43.19385051727295,2.003265380859375
193131,use [kW](t+10),0.071,7.902,3.558,0.037,0.969,-0.021,0.017,3642,43.19385051727295,2.003265380859375
193131,use [kW](t+15),0.061,8.031,3.535,0.036,0.976,-0.025,0.015,3699,43.19385051727295,2.003265380859375
193131,use [kW](t+20),0.084,8.611,3.87,0.043,0.955,-0.032,0.02,3689,43.19385051727295,2.003265380859375
193131,use [kW](t+25),0.071,8.23,3.704,0.04,0.968,-0.034,0.017,3725,43.19385051727295,2.003265380859375
193131,use [kW](t+30),0.078,9.246,4.062,0.044,0.961,-0.032,0.019,3750,43.19385051727295,2.003265380859375
201528,use [kW](t+5),0.162,13.177,5.449,0.082,0.846,-0.046,0.018,3384,43.888951778411865,2.003265380859375
201528,use [kW](t+10),0.262,18.319,6.68,0.117,0.734,-0.077,0.029,3381,43.888951778411865,2.003265380859375
201528,use [kW](t+15),0.09,8.485,4.061,0.057,0.892,-0.002,0.01,3359,43.888951778411865,2.003265380859375
201528,use [kW](t+20),0.116,10.324,4.795,0.068,0.878,-0.015,0.013,3376,43.888951778411865,2.003265380859375
201528,use [kW](t+25),0.16,12.787,5.653,0.086,0.847,-0.045,0.018,3438,43.888951778411865,2.003265380859375
201528,use [kW](t+30),0.122,11.777,5.412,0.076,0.877,-0.03,0.014,3414,43.888951778411865,2.003265380859375
209925,use [kW](t+5),0.129,21.61,8.581,0.082,0.917,-0.078,0.019,3690,43.5535683631897,2.003265380859375
209925,use [kW](t+10),0.141,24.174,9.482,0.093,0.9,-0.093,0.021,3726,43.5535683631897,2.003265380859375
209925,use [kW](t+15),0.128,23.262,9.148,0.085,0.917,-0.095,0.019,3697,43.5535683631897,2.003265380859375
209925,use [kW](t+20),0.151,25.376,9.675,0.094,0.886,-0.097,0.022,3704,43.5535683631897,2.003265380859375
209925,use [kW](t+25),0.184,27.39,9.954,0.103,0.831,-0.11,0.027,3712,43.5535683631897,2.003265380859375
209925,use [kW](t+30),0.168,24.522,8.998,0.092,0.858,-0.097,0.025,3699,43.5535683631897,2.003265380859375
218322,use [kW](t+5),0.161,16.197,6.835,0.088,0.897,-0.005,0.023,3092,44.03790879249573,2.003265380859375
218322,use [kW](t+10),0.144,14.912,6.362,0.083,0.917,-0.002,0.021,3102,44.03790879249573,2.003265380859375
218322,use [kW](t+15),0.141,15.972,6.826,0.087,0.921,-0.0,0.02,3074,44.03790879249573,2.003265380859375
218322,use [kW](t+20),0.153,17.528,7.451,0.092,0.907,-0.002,0.022,3040,44.03790879249573,2.003265380859375
