window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
14432,Appliances(t+20),2.204,0.417,0.216,0.469,0.996,0.005,0.006,3682,13.759050369262695,1.9590263366699219
14432,Appliances(t+25),2.13,0.628,0.322,0.557,0.988,0.004,0.024,3670,13.759050369262695,1.9590263366699219
14432,Appliances(t+30),1.408,0.367,0.185,0.324,0.995,0.001,0.016,3723,13.759050369262695,1.9590263366699219
15088,Appliances(t+5),0.506,0.16,0.08,4.383,0.759,0.042,0.001,3619,13.99532961845398,1.9590263366699219
15088,Appliances(t+10),0.96,0.347,0.169,4.604,0.758,0.04,0.001,3666,13.99532961845398,1.9590263366699219
15088,Appliances(t+15),2.996,0.946,0.426,5.103,0.757,0.037,0.004,3624,13.99532961845398,1.9590263366699219
15088,Appliances(t+20),1.353,0.288,0.136,4.875,0.756,0.041,0.002,3648,13.99532961845398,1.9590263366699219
15088,Appliances(t+25),1.067,0.456,0.218,5.067,0.755,0.042,0.001,3630,13.99532961845398,1.9590263366699219
15088,Appliances(t+30),0.8,0.258,0.13,5.15,0.753,0.044,0.001,3586,13.99532961845398,1.9590263366699219
15744,Appliances(t+5),2.767,2.218,1.014,0.995,0.998,-0.01,0.006,3117,13.9973726272583,1.9590263366699219
15744,Appliances(t+10),3.256,2.684,1.193,1.149,0.997,-0.014,0.007,3161,13.9973726272583,1.9590263366699219
15744,Appliances(t+15),9.066,6.997,2.517,2.983,0.981,-0.034,0.021,3192,13.9973726272583,1.9590263366699219
15744,Appliances(t+20),3.941,2.118,0.98,1.347,0.996,-0.014,0.009,3162,13.9973726272583,1.9590263366699219
15744,Appliances(t+25),1.617,0.893,0.43,0.532,0.999,-0.004,0.004,3160,13.9973726272583,1.9590263366699219
15744,Appliances(t+30),0.83,0.492,0.242,0.295,1.0,-0.002,0.002,3175,13.9973726272583,1.9590263366699219
16400,Appliances(t+5),0.669,0.202,0.099,0.13,1.0,-0.002,0.002,3374,13.582314491271973,1.9590263366699219
16400,Appliances(t+10),0.525,0.191,0.096,0.117,1.0,0.0,0.001,3401,13.582314491271973,1.9590263366699219
