window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
7750,CO(GT)(t+5),0.284,13.493,6.068,0.08,1.0,-0.024,0.001,1378,2.6415717601776123,1.9590263366699219
7750,CO(GT)(t+10),0.174,8.035,3.393,0.045,1.0,0.014,0.001,1384,2.6415717601776123,1.9590263366699219
7750,CO(GT)(t+15),1.27,59.289,12.534,0.359,0.997,-0.184,0.006,1365,2.6415717601776123,1.9590263366699219
7750,CO(GT)(t+20),0.363,15.909,6.846,0.094,1.0,-0.04,0.002,1352,2.6415717601776123,1.9590263366699219
7750,CO(GT)(t+25),0.261,11.668,4.661,0.063,1.0,-0.023,0.001,1312,2.6415717601776123,1.9590263366699219
7750,CO(GT)(t+30),0.408,20.422,8.566,0.119,1.0,-0.043,0.002,1376,2.6415717601776123,1.9590263366699219
8060,CO(GT)(t+5),0.048,1.369,0.817,0.01,1.0,-0.007,0.0,1522,2.6842164993286133,1.9590263366699219
8060,CO(GT)(t+10),0.213,5.336,2.039,0.041,1.0,0.005,0.001,1551,2.6842164993286133,1.9590263366699219
8060,CO(GT)(t+15),1.672,28.34,2.885,0.228,0.996,-0.138,0.008,1501,2.6842164993286133,1.9590263366699219
8060,CO(GT)(t+20),0.686,12.06,2.216,0.096,0.999,-0.05,0.003,1527,2.6842164993286133,1.9590263366699219
8060,CO(GT)(t+25),0.359,6.307,2.997,0.062,1.0,-0.025,0.002,1478,2.6842164993286133,1.9590263366699219
8060,CO(GT)(t+30),1.654,30.819,2.755,0.25,0.997,-0.096,0.008,1497,2.6842164993286133,1.9590263366699219
8370,CO(GT)(t+5),0.59,18.869,4.897,0.189,0.999,0.243,0.003,3087,2.688556671142578,1.9590263366699219
8370,CO(GT)(t+10),0.691,23.224,7.502,0.245,0.999,0.109,0.003,3122,2.688556671142578,1.9590263366699219
8370,CO(GT)(t+15),0.631,19.998,5.79,0.214,0.999,0.111,0.003,3121,2.688556671142578,1.9590263366699219
8370,CO(GT)(t+20),0.724,22.278,7.019,0.238,0.999,0.033,0.004,3137,2.688556671142578,1.9590263366699219
8370,CO(GT)(t+25),0.608,20.188,5.221,0.185,0.246,-0.115,0.217,3087,2.688556671142578,1.9590263366699219
8370,CO(GT)(t+30),0.673,24.402,7.6,0.22,0.117,-0.007,0.24,3122,2.688556671142578,1.9590263366699219
8680,CO(GT)(t+5),0.078,0.566,0.282,0.012,1.0,-0.008,0.0,1168,2.56360125541687,1.9590263366699219
8680,CO(GT)(t+10),0.113,0.915,0.665,0.014,1.0,-0.019,0.001,1164,2.56360125541687,1.9590263366699219
8680,CO(GT)(t+15),0.042,0.351,0.158,0.005,1.0,0.006,0.0,1163,2.56360125541687,1.9590263366699219
8680,CO(GT)(t+20),0.086,0.753,0.481,0.011,1.0,-0.008,0.0,1134,2.56360125541687,1.9590263366699219
8680,CO(GT)(t+25),0.022,0.204,0.108,0.003,1.0,-0.002,0.0,1070,2.56360125541687,1.9590263366699219
8680,CO(GT)(t+30),0.048,0.461,0.208,0.007,1.0,0.004,0.0,1112,2.56360125541687,1.9590263366699219
8990,CO(GT)(t+5),2.688,35.773,3.748,0.344,0.987,-0.214,0.013,3316,2.713000774383545,1.9590263366699219
8990,CO(GT)(t+10),0.159,7.908,3.183,0.048,1.0,-0.002,0.001,3313,2.713000774383545,1.9590263366699219
8990,CO(GT)(t+15),0.124,5.514,3.084,0.038,1.0,-0.014,0.001,3330,2.713000774383545,1.9590263366699219
8990,CO(GT)(t+20),0.095,5.138,3.757,0.035,1.0,-0.007,0.0,3323,2.713000774383545,1.9590263366699219
8990,CO(GT)(t+25),0.091,5.107,3.906,0.031,1.0,-0.012,0.0,3339,2.713000774383545,1.9590263366699219
8990,CO(GT)(t+30),0.139,7.339,5.296,0.043,1.0,-0.013,0.001,3326,2.713000774383545,1.9590263366699219
