window,time_step,rmse,mape,smape,mae,r2,fb,nrmse,rules,time_cost,mem_cost
2489,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1451,1.4000377655029297,2.003265380859375
2489,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1466,1.4000377655029297,2.003265380859375
2489,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1463,1.4000377655029297,2.003265380859375
2620,PM2.5(t+5),0.012,0.011,0.006,0.002,1.0,0.0,0.0,1473,1.4060800075531006,2.003265380859375
2620,PM2.5(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1446,1.4060800075531006,2.003265380859375
2620,PM2.5(t+15),0.548,0.923,0.503,0.129,1.0,0.002,0.003,1464,1.4060800075531006,2.003265380859375
2620,PM2.5(t+20),0.481,0.58,0.28,0.133,1.0,-0.001,0.002,1461,1.4060800075531006,2.003265380859375
2620,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1473,1.4060800075531006,2.003265380859375
2620,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1448,1.4060800075531006,2.003265380859375
2751,PM2.5(t+5),0.414,1.157,0.52,0.095,1.0,-0.003,0.004,1483,1.3097853660583496,2.003265380859375
2751,PM2.5(t+10),1.842,4.925,1.615,0.416,0.989,-0.013,0.035,1456,1.3097853660583496,2.003265380859375
2751,PM2.5(t+15),0.355,1.285,0.613,0.114,0.999,-0.002,0.008,1486,1.3097853660583496,2.003265380859375
2751,PM2.5(t+20),0.622,1.281,0.595,0.178,0.998,-0.008,0.014,1485,1.3097853660583496,2.003265380859375
2751,PM2.5(t+25),0.86,4.655,2.165,0.412,0.997,-0.006,0.02,1454,1.3097853660583496,2.003265380859375
2751,PM2.5(t+30),0.018,0.092,0.046,0.01,1.0,-0.001,0.009,1462,1.3097853660583496,2.003265380859375
2882,PM2.5(t+5),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1487,1.2226920127868652,2.003265380859375
2882,PM2.5(t+10),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1469,1.2226920127868652,2.003265380859375
2882,PM2.5(t+15),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1462,1.2226920127868652,2.003265380859375
2882,PM2.5(t+20),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1472,1.2226920127868652,2.003265380859375
2882,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1478,1.2226920127868652,2.003265380859375
2882,PM2.5(t+30),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1500,1.2226920127868652,2.003265380859375
3013,PM2.5(t+5),0.196,0.142,0.073,0.037,1.0,0.001,0.001,1514,1.3494858741760254,2.003265380859375
3013,PM2.5(t+10),0.201,0.161,0.082,0.042,1.0,0.001,0.001,1514,1.3494858741760254,2.003265380859375
3013,PM2.5(t+15),0.179,0.249,0.127,0.042,1.0,0.001,0.002,1503,1.3494858741760254,2.003265380859375
3013,PM2.5(t+20),0.01,0.016,0.008,0.003,1.0,0.0,0.0,1525,1.3494858741760254,2.003265380859375
3013,PM2.5(t+25),0.0,0.0,0.0,0.0,1.0,0.0,0.0,1528,1.3494858741760254,2.003265380859375
3013,PM2.5(t+30),0.142,0.161,0.08,0.082,1.0,-0.002,0.008,1515,1.3494858741760254,2.003265380859375
3144,PM2.5(t+5),0.743,0.611,0.281,0.14,1.0,-0.003,0.004,1538,1.3006739616394043,2.003265380859375
